time,task_id,s0,s1,s2,s3,s4,s5,s6,s7,action_offload,action_prb,action_prob,reward,s_next0,s_next1,s_next2,s_next3,s_next4,s_next5,s_next6,s_next7,done
183.0,12460,2.0036429872495445,1.2921220400728597,0.0,12.0,120000.0,0.0,0.0,4.0,1,8,0.022727272727272728,-4.8,2.0036429872495445,1.2921220400728597,0.0,12.0,120000.0,0.0,0.0,4.0,1
181.0,6167,2.0257826887661143,1.3063996316758748,0.0,12.0,120000.0,20000.0,20.0,3.0,3,1,0.022727272727272728,-4.962916666666667,2.0204765787804653,1.285448944459545,0.0,12.0,120000.0,20000.0,22.0,3.0,1
184.0,961,2.0199275362318843,1.2850996376811594,12.5,8.0,80000.0,20000.0,18.0,1.0,1,8,0.022727272727272728,-4.859999999999999,2.0199275362318843,1.2850996376811594,12.5,8.0,80000.0,20000.0,18.0,1.0,1
184.0,3465,2.0199275362318843,1.2850996376811594,37.5,25.0,400000.0,20000.0,11.0,2.0,2,8,0.022727272727272728,-4.859999999999999,2.0199275362318843,1.2850996376811594,37.5,25.0,400000.0,20000.0,11.0,2.0,1
184.0,5268,2.0199275362318843,1.2850996376811594,12.5,12.0,120000.0,20000.0,6.0,5.0,2,8,0.022727272727272728,-4.859999999999999,2.0199275362318843,1.2850996376811594,12.5,12.0,120000.0,20000.0,7.0,5.0,1
184.0,8862,2.0199275362318843,1.2850996376811594,0.0,12.0,120000.0,0.0,0.0,3.0,3,8,0.022727272727272728,-4.88,2.0199275362318843,1.2850996376811594,0.0,12.0,120000.0,0.0,0.0,3.0,1
184.0,10667,2.0199275362318843,1.2850996376811594,0.0,12.0,120000.0,0.0,0.0,4.0,1,5,0.022727272727272728,-4.82025,2.0199275362318843,1.2850996376811594,0.0,12.0,120000.0,0.0,0.0,4.0,1
184.0,10671,2.0199275362318843,1.2850996376811594,0.0,12.0,120000.0,0.0,0.0,4.0,1,5,0.022727272727272728,-4.82,2.0199275362318843,1.2850996376811594,0.0,12.0,120000.0,0.0,0.0,4.0,1
184.0,12023,2.0199275362318843,1.2850996376811594,0.0,12.0,120000.0,0.0,0.0,1.0,1,4,0.022727272727272728,-4.80025,2.0199275362318843,1.2850996376811594,0.0,12.0,120000.0,0.0,0.0,1.0,1
184.0,12473,2.0199275362318843,1.2850996376811594,0.0,12.0,120000.0,0.0,0.0,4.0,1,10,0.022727272727272728,-4.8,2.0199275362318843,1.2850996376811594,0.0,12.0,120000.0,0.0,0.0,4.0,1
164.0,3814,1.9410569105691056,1.3528963414634145,37.5,25.0,400000.0,20000.0,11.0,0.0,0,0,0.022727272727272728,0.7992998000000002,2.0198176537606116,1.2850297292703443,25.0,25.0,400000.0,20000.0,10.0,0.0,0
179.0,7520,2.02048417132216,1.320996275605214,0.0,12.0,120000.0,20000.0,6.0,5.0,0,0,0.022727272727272728,0.8300000000000001,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,20000.0,7.0,5.0,0
165.0,4536,1.9292929292929293,1.3446969696969695,0.0,25.0,400000.0,20000.0,9.0,3.0,1,7,0.022727272727272728,0.6797500000000001,2.099099099099099,1.295045045045045,12.5,25.0,400000.0,20000.0,10.0,3.0,0
179.0,7972,2.02048417132216,1.320996275605214,0.0,12.0,120000.0,20000.0,14.0,3.0,0,0,0.022727272727272728,0.8300000000000001,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,20000.0,15.0,3.0,0
185.0,45,2.099099099099099,1.295045045045045,0.0,8.0,80000.0,20000.0,3.0,2.0,1,10,0.022727272727272728,-4.92,2.099099099099099,1.295045045045045,0.0,8.0,80000.0,20000.0,3.0,2.0,1
185.0,1408,2.099099099099099,1.295045045045045,0.0,8.0,80000.0,0.0,0.0,5.0,1,10,0.022727272727272728,-4.92,2.099099099099099,1.295045045045045,0.0,8.0,80000.0,0.0,0.0,5.0,1
185.0,1842,2.099099099099099,1.295045045045045,0.0,8.0,80000.0,0.0,0.0,4.0,1,10,0.022727272727272728,-4.92,2.099099099099099,1.295045045045045,0.0,8.0,80000.0,0.0,0.0,4.0,1
185.0,2302,2.099099099099099,1.295045045045045,0.0,8.0,80000.0,0.0,0.0,5.0,1,10,0.022727272727272728,-4.92,2.099099099099099,1.295045045045045,0.0,8.0,80000.0,0.0,0.0,5.0,1
185.0,2745,2.099099099099099,1.295045045045045,62.5,25.0,400000.0,20000.0,8.0,4.0,1,10,0.022727272727272728,-4.92,2.099099099099099,1.295045045045045,62.5,25.0,400000.0,20000.0,8.0,4.0,1
185.0,4898,2.099099099099099,1.295045045045045,0.0,25.0,400000.0,0.0,0.0,5.0,1,10,0.022727272727272728,-4.92,2.099099099099099,1.295045045045045,0.0,25.0,400000.0,0.0,0.0,5.0,1
185.0,4900,2.099099099099099,1.295045045045045,0.0,25.0,400000.0,0.0,0.0,5.0,1,10,0.022727272727272728,-4.92,2.099099099099099,1.295045045045045,0.0,25.0,400000.0,0.0,0.0,5.0,1
185.0,6169,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,20000.0,22.0,3.0,1,7,0.022727272727272728,-4.92,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,20000.0,22.0,3.0,1
185.0,6615,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,20000.0,7.0,5.0,1,7,0.022727272727272728,-4.92,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,20000.0,7.0,5.0,1
185.0,7523,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,20000.0,7.0,5.0,2,9,0.022727272727272728,-4.88,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,20000.0,7.0,5.0,1
185.0,7975,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,20000.0,15.0,3.0,2,9,0.022727272727272728,-4.88,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,20000.0,15.0,3.0,1
185.0,8875,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,0.0,0.0,3.0,2,9,0.022727272727272728,-4.88,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,0.0,0.0,3.0,1
185.0,9314,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,0.0,0.0,6.0,2,9,0.022727272727272728,-4.88,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,0.0,0.0,6.0,1
185.0,9327,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,0.0,0.0,6.0,2,9,0.022727272727272728,-4.88,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,0.0,0.0,6.0,1
185.0,10220,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,0.0,0.0,2.0,2,9,0.022727272727272728,-4.88,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,0.0,0.0,2.0,1
185.0,11110,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,0.0,0.0,4.0,2,9,0.022727272727272728,-4.88,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,0.0,0.0,4.0,1
185.0,12461,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,0.0,0.0,4.0,2,9,0.022727272727272728,-4.88,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,0.0,0.0,4.0,1
186.0,962,2.1774193548387095,1.3048835125448026,0.0,8.0,80000.0,20000.0,17.0,1.0,2,9,0.022727272727272728,-4.9399999999999995,2.1774193548387095,1.3048835125448026,0.0,8.0,80000.0,20000.0,17.0,1.0,1
186.0,3092,2.1774193548387095,1.3048835125448026,0.0,25.0,400000.0,0.0,0.0,5.0,1,10,0.022727272727272728,-4.9399999999999995,2.1774193548387095,1.3048835125448026,0.0,25.0,400000.0,0.0,0.0,5.0,1
186.0,5269,2.1774193548387095,1.3048835125448026,25.0,12.0,120000.0,20000.0,7.0,5.0,1,10,0.022727272727272728,-4.9399999999999995,2.1774193548387095,1.3048835125448026,25.0,12.0,120000.0,20000.0,7.0,5.0,1
186.0,8863,2.1774193548387095,1.3048835125448026,0.0,12.0,120000.0,0.0,0.0,3.0,2,7,0.022727272727272728,-4.859999999999999,2.1774193548387095,1.3048835125448026,0.0,12.0,120000.0,0.0,0.0,3.0,1
186.0,9781,2.1774193548387095,1.3048835125448026,0.0,12.0,120000.0,0.0,0.0,3.0,2,7,0.022727272727272728,-4.859999999999999,2.1774193548387095,1.3048835125448026,0.0,12.0,120000.0,0.0,0.0,3.0,1
186.0,10668,2.1774193548387095,1.3048835125448026,0.0,12.0,120000.0,0.0,0.0,4.0,2,6,0.022727272727272728,-4.859999999999999,2.1774193548387095,1.3048835125448026,0.0,12.0,120000.0,0.0,0.0,4.0,1
186.0,10672,2.1774193548387095,1.3048835125448026,0.0,12.0,120000.0,0.0,0.0,4.0,2,6,0.022727272727272728,-4.859999999999999,2.1774193548387095,1.3048835125448026,0.0,12.0,120000.0,0.0,0.0,4.0,1
186.0,11120,2.1774193548387095,1.3048835125448026,0.0,12.0,120000.0,0.0,0.0,4.0,2,6,0.022727272727272728,-4.859999999999999,2.1774193548387095,1.3048835125448026,0.0,12.0,120000.0,0.0,0.0,4.0,1
186.0,12024,2.1774193548387095,1.3048835125448026,0.0,12.0,120000.0,0.0,0.0,1.0,2,6,0.022727272727272728,-4.859999999999999,2.1774193548387095,1.3048835125448026,0.0,12.0,120000.0,0.0,0.0,1.0,1
180.0,5275,2.009259259259259,1.3136574074074074,12.5,12.0,120000.0,20000.0,6.0,5.0,0,0,0.022727272727272728,0.9493329166666671,2.177302178522543,1.3048132911413388,12.5,12.0,120000.0,20000.0,6.0,5.0,0
170.0,4893,1.9607843137254901,1.3051470588235294,0.0,25.0,400000.0,0.0,0.0,5.0,3,2,0.022727272727272728,-5.256533533333333,2.28375665766361,1.2991096221572782,0.0,25.0,400000.0,0.0,0.0,5.0,1
184.0,12019,2.0199275362318843,1.2850996376811594,0.0,12.0,120000.0,0.0,0.0,1.0,3,1,0.022727272727272728,-5.043333749999999,2.2821279623737007,1.2981831426588677,0.0,12.0,120000.0,0.0,0.0,1.0,1
182.0,10666,2.0146520146520146,1.2992216117216118,0.0,12.0,120000.0,0.0,0.0,4.0,1,1,0.022727272727272728,0.8716666666666666,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,4.0,0
167.0,6160,1.9461077844311379,1.3285928143712575,0.0,12.0,120000.0,20000.0,15.0,3.0,1,1,0.022727272727272728,-3.7533333333333334,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,20000.0,22.0,3.0,1
187.0,2303,2.2816399286987523,1.3146167557932262,0.0,8.0,80000.0,0.0,0.0,5.0,2,3,0.022727272727272728,-4.8,2.2816399286987523,1.3146167557932262,0.0,8.0,80000.0,0.0,0.0,5.0,1
187.0,3100,2.2816399286987523,1.3146167557932262,0.0,25.0,400000.0,0.0,0.0,5.0,2,3,0.022727272727272728,-4.8,2.2816399286987523,1.3146167557932262,0.0,25.0,400000.0,0.0,0.0,5.0,1
187.0,3466,2.2816399286987523,1.3146167557932262,37.5,25.0,400000.0,20000.0,11.0,2.0,3,4,0.022727272727272728,-5.0,2.2816399286987523,1.3146167557932262,37.5,25.0,400000.0,20000.0,11.0,2.0,1
187.0,4180,2.2816399286987523,1.3146167557932262,0.0,25.0,400000.0,0.0,0.0,1.0,3,4,0.022727272727272728,-5.0,2.2816399286987523,1.3146167557932262,0.0,25.0,400000.0,0.0,0.0,1.0,1
187.0,6616,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,20000.0,8.0,5.0,2,3,0.022727272727272728,-4.8,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,20000.0,8.0,5.0,1
187.0,6621,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,20000.0,8.0,5.0,2,3,0.022727272727272728,-4.8,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,20000.0,8.0,5.0,1
187.0,7524,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,20000.0,7.0,5.0,3,9,0.022727272727272728,-5.0,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,20000.0,7.0,5.0,1
187.0,7976,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,20000.0,15.0,3.0,3,9,0.022727272727272728,-5.0,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,20000.0,15.0,3.0,1
187.0,8876,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,3.0,3,3,0.022727272727272728,-5.0,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,3.0,1
187.0,9315,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,6.0,3,3,0.022727272727272728,-5.0,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,6.0,1
187.0,9328,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,6.0,2,9,0.022727272727272728,-4.8,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,6.0,1
187.0,10221,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,2.0,2,9,0.022727272727272728,-4.8,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,2.0,1
187.0,11111,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,4.0,2,9,0.022727272727272728,-4.8,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,4.0,1
187.0,12462,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,4.0,2,9,0.022727272727272728,-4.8,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,4.0,1
184.0,9780,2.0199275362318843,1.2850996376811594,0.0,12.0,120000.0,0.0,0.0,3.0,2,2,0.022727272727272728,-4.925,2.2816399286987523,1.3146167557932262,0.0,12.0,120000.0,0.0,0.0,3.0,1
167.0,3815,1.9461077844311379,1.3285928143712575,37.5,25.0,400000.0,20000.0,11.0,0.0,0,0,0.022727272727272728,0.7995498000000001,2.2815178003929666,1.3145463888982913,12.5,25.0,400000.0,20000.0,9.0,0.0,0
167.0,2736,1.9461077844311379,1.3285928143712575,12.5,25.0,400000.0,20000.0,4.0,4.0,0,0,0.022727272727272728,0.7987998000000001,2.2815178003929666,1.3145463888982913,50.0,25.0,400000.0,20000.0,7.0,4.0,0
175.0,3462,2.0666666666666664,1.3392857142857142,37.5,25.0,400000.0,20000.0,11.0,2.0,3,4,0.022727272727272728,-5.256533533333332,2.298218093017423,1.308830767258957,37.5,25.0,400000.0,20000.0,11.0,2.0,1
186.0,5278,2.1774193548387095,1.3048835125448026,25.0,12.0,120000.0,20000.0,7.0,5.0,3,4,0.022727272727272728,-5.081667083333331,2.2965878043242642,1.3079023209954788,12.5,12.0,120000.0,20000.0,6.0,5.0,1
177.0,8871,2.04331450094162,1.3359227871939736,0.0,12.0,120000.0,0.0,0.0,3.0,1,1,0.022727272727272728,0.6616666666666667,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,3.0,0
188.0,963,2.2960992907801416,1.3076241134751774,0.0,8.0,80000.0,20000.0,17.0,1.0,3,10,0.022727272727272728,-5.0,2.2960992907801416,1.3076241134751774,0.0,8.0,80000.0,20000.0,19.0,1.0,1
188.0,2746,2.2960992907801416,1.3076241134751774,50.0,25.0,400000.0,20000.0,7.0,4.0,3,10,0.022727272727272728,-5.0,2.2960992907801416,1.3076241134751774,50.0,25.0,400000.0,20000.0,7.0,4.0,1
188.0,4899,2.2960992907801416,1.3076241134751774,0.0,25.0,400000.0,0.0,0.0,5.0,2,8,0.022727272727272728,-4.88,2.2960992907801416,1.3076241134751774,0.0,25.0,400000.0,0.0,0.0,5.0,1
188.0,4901,2.2960992907801416,1.3076241134751774,0.0,25.0,400000.0,0.0,0.0,5.0,2,8,0.022727272727272728,-4.88,2.2960992907801416,1.3076241134751774,0.0,25.0,400000.0,0.0,0.0,5.0,1
188.0,5279,2.2960992907801416,1.3076241134751774,12.5,12.0,120000.0,20000.0,6.0,5.0,2,8,0.022727272727272728,-4.88,2.2960992907801416,1.3076241134751774,12.5,12.0,120000.0,20000.0,6.0,5.0,1
188.0,8864,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,3.0,1,10,0.022727272727272728,-4.88,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,3.0,1
188.0,9782,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,3.0,1,10,0.022727272727272728,-4.88,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,3.0,1
188.0,10669,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,4.0,1,10,0.022727272727272728,-4.88,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,4.0,1
188.0,10673,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,4.0,1,10,0.022727272727272728,-4.88,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,4.0,1
188.0,11121,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,4.0,1,10,0.022727272727272728,-4.88,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,4.0,1
188.0,12025,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,1.0,1,10,0.022727272727272728,-4.88,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,1.0,1
188.0,12475,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,4.0,1,10,0.022727272727272728,-4.88,2.2960992907801416,1.3076241134751774,0.0,12.0,120000.0,0.0,0.0,4.0,1
185.0,7076,2.099099099099099,1.295045045045045,12.5,12.0,120000.0,20000.0,6.0,4.0,2,1,0.022727272727272728,0.9333333333333333,2.2839506172839505,1.3007054673721339,12.5,12.0,120000.0,20000.0,6.0,4.0,0
170.0,4178,1.9607843137254901,1.3051470588235294,0.0,25.0,400000.0,0.0,0.0,1.0,3,2,0.022727272727272728,0.62,2.2839506172839505,1.3007054673721339,0.0,25.0,400000.0,0.0,0.0,1.0,0
189.0,47,2.2839506172839505,1.3007054673721339,12.5,8.0,80000.0,20000.0,4.0,2.0,1,10,0.022727272727272728,-4.9,2.2839506172839505,1.3007054673721339,12.5,8.0,80000.0,20000.0,4.0,2.0,1
189.0,1410,2.2839506172839505,1.3007054673721339,0.0,8.0,80000.0,0.0,0.0,5.0,1,10,0.022727272727272728,-4.9,2.2839506172839505,1.3007054673721339,0.0,8.0,80000.0,0.0,0.0,5.0,1
189.0,1844,2.2839506172839505,1.3007054673721339,0.0,8.0,80000.0,0.0,0.0,4.0,1,10,0.022727272727272728,-4.9,2.2839506172839505,1.3007054673721339,0.0,8.0,80000.0,0.0,0.0,4.0,1
189.0,5720,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,20000.0,5.0,2.0,3,5,0.022727272727272728,-5.0,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,20000.0,5.0,2.0,1
189.0,8877,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,0.0,0.0,3.0,2,9,0.022727272727272728,-4.82,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,0.0,0.0,3.0,1
189.0,9316,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,0.0,0.0,6.0,2,9,0.022727272727272728,-4.82,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,0.0,0.0,6.0,1
189.0,9329,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,0.0,0.0,6.0,2,9,0.022727272727272728,-4.82,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,0.0,0.0,6.0,1
189.0,10222,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,0.0,0.0,2.0,2,9,0.022727272727272728,-4.82,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,0.0,0.0,2.0,1
189.0,11112,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,0.0,0.0,4.0,2,3,0.022727272727272728,-4.82,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,0.0,0.0,4.0,1
189.0,12463,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,0.0,0.0,4.0,2,3,0.022727272727272728,-4.82,2.2839506172839505,1.3007054673721339,0.0,12.0,120000.0,0.0,0.0,4.0,1
169.0,3460,1.9526627218934909,1.3128698224852071,12.5,25.0,400000.0,20000.0,9.0,2.0,1,8,0.022727272727272728,0.7792998000000002,2.2838296588983127,1.3006365818050238,25.0,25.0,400000.0,20000.0,10.0,2.0,0
187.0,1409,2.2816399286987523,1.3146167557932262,0.0,8.0,80000.0,0.0,0.0,5.0,1,3,0.022727272727272728,-4.945833333333334,2.279929577464789,1.2984154929577465,0.0,8.0,80000.0,0.0,0.0,5.0,1
167.0,4892,1.9461077844311379,1.3285928143712575,0.0,25.0,400000.0,0.0,0.0,5.0,1,1,0.022727272727272728,0.6795000000000001,2.2719298245614037,1.3048245614035088,0.0,25.0,400000.0,0.0,0.0,5.0,0
185.0,6620,2.099099099099099,1.295045045045045,0.0,12.0,120000.0,20000.0,7.0,5.0,2,1,0.022727272727272728,0.9316666666666666,2.2719298245614037,1.3048245614035088,25.0,12.0,120000.0,20000.0,10.0,5.0,0
190.0,3101,2.2719298245614037,1.3048245614035088,0.0,25.0,400000.0,0.0,0.0,5.0,1,9,0.022727272727272728,-4.859999999999999,2.2719298245614037,1.3048245614035088,0.0,25.0,400000.0,0.0,0.0,5.0,1
190.0,4181,2.2719298245614037,1.3048245614035088,0.0,25.0,400000.0,0.0,0.0,1.0,3,2,0.022727272727272728,-4.96,2.2719298245614037,1.3048245614035088,0.0,25.0,400000.0,0.0,0.0,1.0,1
190.0,5280,2.2719298245614037,1.3048245614035088,12.5,12.0,120000.0,20000.0,6.0,5.0,1,5,0.022727272727272728,-4.82,2.2719298245614037,1.3048245614035088,12.5,12.0,120000.0,20000.0,6.0,5.0,1
190.0,8865,2.2719298245614037,1.3048245614035088,0.0,12.0,120000.0,0.0,0.0,3.0,1,5,0.022727272727272728,-4.82,2.2719298245614037,1.3048245614035088,0.0,12.0,120000.0,0.0,0.0,3.0,1
190.0,10674,2.2719298245614037,1.3048245614035088,0.0,12.0,120000.0,0.0,0.0,4.0,3,1,0.022727272727272728,-4.9399999999999995,2.2719298245614037,1.3048245614035088,0.0,12.0,120000.0,0.0,0.0,4.0,1
190.0,11122,2.2719298245614037,1.3048245614035088,0.0,12.0,120000.0,0.0,0.0,4.0,3,1,0.022727272727272728,-4.9399999999999995,2.2719298245614037,1.3048245614035088,0.0,12.0,120000.0,0.0,0.0,4.0,1
190.0,12026,2.2719298245614037,1.3048245614035088,0.0,12.0,120000.0,0.0,0.0,1.0,3,1,0.022727272727272728,-4.9399999999999995,2.2719298245614037,1.3048245614035088,0.0,12.0,120000.0,0.0,0.0,1.0,1
190.0,12476,2.2719298245614037,1.3048245614035088,0.0,12.0,120000.0,0.0,0.0,4.0,3,9,0.022727272727272728,-4.9399999999999995,2.2719298245614037,1.3048245614035088,0.0,12.0,120000.0,0.0,0.0,4.0,1
184.0,5277,2.0199275362318843,1.2850996376811594,12.5,12.0,120000.0,20000.0,6.0,5.0,0,0,0.022727272727272728,0.9495829166666669,2.271810136037921,1.30475582137313,0.0,12.0,120000.0,20000.0,5.0,5.0,0
170.0,2737,1.9607843137254901,1.3051470588235294,25.0,25.0,400000.0,20000.0,5.0,4.0,0,0,0.022727272727272728,0.7990498000000001,2.271810136037921,1.30475582137313,37.5,25.0,400000.0,20000.0,6.0,4.0,0
187.0,46,2.2816399286987523,1.3146167557932262,0.0,8.0,80000.0,20000.0,3.0,2.0,1,2,0.022727272727272728,0.87,2.2600349040139616,1.2979930191972078,0.0,8.0,80000.0,20000.0,4.0,2.0,0
191.0,48,2.2600349040139616,1.2979930191972078,0.0,8.0,80000.0,20000.0,3.0,2.0,3,9,0.022727272727272728,-4.96,2.2600349040139616,1.2979930191972078,0.0,8.0,80000.0,20000.0,4.0,2.0,1
191.0,1845,2.2600349040139616,1.2979930191972078,0.0,8.0,80000.0,0.0,0.0,4.0,2,8,0.022727272727272728,-4.859999999999999,2.2600349040139616,1.2979930191972078,0.0,8.0,80000.0,0.0,0.0,4.0,1
191.0,2305,2.2600349040139616,1.2979930191972078,0.0,8.0,80000.0,0.0,0.0,5.0,2,8,0.022727272727272728,-4.859999999999999,2.2600349040139616,1.2979930191972078,0.0,8.0,80000.0,0.0,0.0,5.0,1
191.0,5721,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,20000.0,5.0,2.0,1,10,0.022727272727272728,-4.82,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,20000.0,5.0,2.0,1
191.0,6618,2.2600349040139616,1.2979930191972078,25.0,12.0,120000.0,20000.0,10.0,5.0,1,10,0.022727272727272728,-4.82,2.2600349040139616,1.2979930191972078,25.0,12.0,120000.0,20000.0,10.0,5.0,1
191.0,6623,2.2600349040139616,1.2979930191972078,25.0,12.0,120000.0,20000.0,10.0,5.0,3,9,0.022727272727272728,-4.9399999999999995,2.2600349040139616,1.2979930191972078,25.0,12.0,120000.0,20000.0,10.0,5.0,1
191.0,7079,2.2600349040139616,1.2979930191972078,25.0,12.0,120000.0,20000.0,7.0,4.0,3,9,0.022727272727272728,-4.9399999999999995,2.2600349040139616,1.2979930191972078,25.0,12.0,120000.0,20000.0,7.0,4.0,1
191.0,7526,2.2600349040139616,1.2979930191972078,12.5,12.0,120000.0,20000.0,8.0,5.0,2,8,0.022727272727272728,-4.82,2.2600349040139616,1.2979930191972078,12.5,12.0,120000.0,20000.0,8.0,5.0,1
191.0,7978,2.2600349040139616,1.2979930191972078,12.5,12.0,120000.0,20000.0,17.0,3.0,2,8,0.022727272727272728,-4.82,2.2600349040139616,1.2979930191972078,12.5,12.0,120000.0,20000.0,17.0,3.0,1
191.0,8878,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,0.0,0.0,3.0,1,8,0.022727272727272728,-4.82,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,0.0,0.0,3.0,1
191.0,9317,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,0.0,0.0,6.0,1,8,0.022727272727272728,-4.82,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,0.0,0.0,6.0,1
191.0,9330,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,0.0,0.0,6.0,1,8,0.022727272727272728,-4.82,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,0.0,0.0,6.0,1
191.0,10223,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,0.0,0.0,2.0,1,8,0.022727272727272728,-4.82,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,0.0,0.0,2.0,1
191.0,11113,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,0.0,0.0,4.0,3,9,0.022727272727272728,-4.9399999999999995,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,0.0,0.0,4.0,1
191.0,12464,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,0.0,0.0,4.0,3,9,0.022727272727272728,-4.9399999999999995,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,0.0,0.0,4.0,1
186.0,12474,2.1774193548387095,1.3048835125448026,0.0,12.0,120000.0,0.0,0.0,4.0,1,2,0.022727272727272728,-5.028333333333333,2.2600349040139616,1.2979930191972078,0.0,12.0,120000.0,0.0,0.0,4.0,1
171.0,4538,1.9980506822612085,1.297514619883041,12.5,25.0,400000.0,20000.0,10.0,3.0,0,0,0.022727272727272728,0.7797998000000002,2.259916465459934,1.2979249970546918,0.0,25.0,400000.0,20000.0,9.0,3.0,0
